num;time;msR;msPhiv;msPhin;msRt;estR;estv;estu;estRt;varR;varPhiv;varPhin;varRt;gamma;MSDgamma;phi0;a00;a01;a02;a10;a11;a12;a20;a21;a22;msX;msY;msZ;estX;estY;estZ;estVx;estVy;estVz;estDX;estDY;estDZ;estDVx;estDVy;estDVz;trueR;truePhiv;truePhin;trueRt;truePhivt;truePhint;trueX;trueY;trueZ;trueVx;trueVy;trueVz
1;1.6908;941243.5;-0.01235936;0.04565466;-5261.679;941243.1;-0.0177245;0.04410381;-5263.987;1.0765;0.00018566;0.00017964;2.0159;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;666939.9;597559.5;289918.9;670497.8;593700;289640.2;-3868.466;-3181.99;-1628.726;121.5;135.6;161.3;42.824;47.796;56.7;0;0;0;0;0;0;0;0;0;0;0;0
1;1.7454;940956;-0.01239814;0.04465149;-5260.986;940955.8;-0.01755997;0.04412192;-5262.844;1.071;0.00018405;0.000178;2.02026;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;667110.3;597380;288962;670194.7;593638.3;289534.7;-3877.281;-3169.61;-1630.089;120.4;134.3;159.8;42.773;47.725;56.623;0;0;0;0;0;0;0;0;0;0;0;0
1;1.8;940668.8;-0.012578;0.0445124;-5260.293;940668.5;-0.01740806;0.04413517;-5261.917;1.0663;0.00018257;0.00017649;2.0038;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;667056.8;597071.3;288788.5;669900.4;593567.4;289427.5;-3885.713;-3157.843;-1631.791;119.4;133.2;158.4;42.718;47.65;56.54;0;0;0;0;0;0;0;0;0;0;0;0
1;1.8546;940380;-0.01166547;0.04579977;-5258.56;940381.3;-0.01725938;0.04417903;-5260.703;1.0655;0.00018157;0.0001754;1.9961;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;665886.2;597510.3;289640;669597.3;593493.2;289347.7;-3895.378;-3145.802;-1630.284;118.7;132.4;157.3;42.669;47.581;56.462;0;0;0;0;0;0;0;0;0;0;0;0
1;1.9068;940104.8;-0.01085668;0.0451344;-5259.253;940094.5;-0.01713399;0.04419976;-5260.179;1.0708;0.00018121;0.00017489;2.02135;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;665469.2;597942.7;288811.8;669315.7;593403;289252.5;-3903.352;-3135.749;-1630.849;118.4;132.1;156.9;42.63;47.526;56.398;0;0;0;0;0;0;0;0;0;0;0;0
1;1.9614;939818.1;-0.00976082;0.04557148;-5257.174;939819.9;-0.0169612;0.04423374;-5259.113;1.0867;0.00018047;0.00017404;2.00337;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;664494.7;598540.5;288884.2;669011.6;593354.5;289163.1;-3915.284;-3120.591;-1631.022;117.9;131.5;156;42.578;47.451;56.315;0;0;0;0;0;0;0;0;0;0;0;0
1;2.016;939523.8;-0.00991815;0.04470091;-5253.708;939532.7;-0.01685986;0.04424289;-5257.264;1.1147;0.0001807;0.0001741;2.02338;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;664680.6;598266.1;288066.2;668747.3;593246.7;289062.5;-3920.528;-3111.347;-1631.937;118;131.6;156.1;42.546;47.407;56.262;0;0;0;0;0;0;0;0;0;0;0;0
1;2.0706;939248.8;-0.01142997;0.04469149;-5251.976;939245.9;-0.01673916;0.04425494;-5255.057;1.1542;0.00018032;0.0001736;2.07714;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;665341.2;596996.7;288278;668471.4;593153.1;288960.7;-3927.359;-3099.701;-1632.977;117.7;131.3;155.6;42.491;47.333;56.175;0;0;0;0;0;0;0;0;0;0;0;0
1;2.1252;938958.9;-0.01022552;0.04617739;-5251.283;938959.1;-0.01654545;0.04431113;-5253.585;1.174;0.00017927;0.00017254;2.01754;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;663936.5;597638;289241.7;668139.3;593111.1;288882.7;-3943.014;-3080.843;-1630.888;117;130.5;154.6;42.406;47.22;56.051;0;0;0;0;0;0;0;0;0;0;0;0
1;2.1798;938674.7;-0.00953306;0.04488997;-5249.55;938672.5;-0.01633882;0.04433017;-5252.01;1.1891;0.0001783;0.00017156;1.99792;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;663796.6;597998.1;287893.1;667813.1;593079.8;288769.9;-3958.175;-3059.92;-1633.893;116.3;129.7;153.7;42.318;47.102;55.921;0;0;0;0;0;0;0;0;0;0;0;0
